,variety,variety_ID,clone_ID,clone_num,year,bud_day,flow_day,ver_day,mat_day,BB,FLOW,VER,MAT,review
2837,Chasselas,585,585Mtp35,NA,1958,24/3/58,NA,NA,NA,24/3/1958,NA,NA,NA,NA
2838,Chasselas,585,585Mtp35,NA,1959,12/3/59,NA,NA,17/8/59,12/3/59,NA,NA,17/8/1959,NA
2839,Chasselas,585,585Mtp35,NA,1960,7/3/60,NA,NA,8/8/60,7/3/60,NA,NA,8/8/60,NA
2840,Chasselas,585,585Mtp35,NA,1961,6/3/61,NA,NA,NA,6/3/61,NA,NA,NA,NA
2841,Chasselas,585,585Mtp36,NA,1958,20/3/58,NA,NA,13/8/58,20/3/1958,NA,NA,13/8/1958,NA
2842,Chasselas,585,585Mtp36,NA,1959,9/3/59,NA,NA,28/7/59,9/3/59,NA,NA,28/7/1959,NA
2843,Chasselas,585,585Mtp36,NA,1960,11/3/60,NA,NA,8/8/60,11/3/60,NA,NA,8/8/60,NA
2844,Chasselas,585,585Mtp36,NA,1961,11/3/61,NA,NA,14/8/61,11/3/61,NA,NA,14/8/1961,NA
2845,Chasselas,585,585Mtp37,NA,1958,27/3/58,NA,NA,19/8/58,27/3/1958,NA,NA,19/8/1958,NA
2846,Chasselas,585,585Mtp37,NA,1959,19/3/59,NA,NA,3/8/59,19/3/1959,NA,NA,3/8/59,NA
2847,Chasselas,585,585Mtp37,NA,1960,14/3/60,NA,NA,8/8/60,14/3/1960,NA,NA,8/8/60,NA
2848,Chasselas,585,585Mtp37,NA,1961,16/3/61,NA,NA,2/9/61,16/3/1961,NA,NA,2/9/61,NA
2849,Chasselas,585,585Mtp38,NA,1958,30/3/58,NA,NA,NA,30/3/1958,NA,NA,NA,NA
2850,Chasselas,585,585Mtp38,NA,1959,31/3/59,NA,NA,3/8/59,31/3/1959,NA,NA,3/8/59,NA
2851,Chasselas,585,585Mtp38,NA,1960,18/3/60,NA,NA,NA,18/3/1960,NA,NA,NA,NA
2852,Chasselas,585,585Mtp38,NA,1961,16/3/61,NA,NA,14/8/61,16/3/1961,NA,NA,14/8/1961,NA
2853,Chasselas,585,585Mtp40,NA,1961,4/3/61,NA,NA,14/8/61,4/3/61,NA,NA,14/8/1961,NA
2854,Chasselas,585,585Mtp40,NA,1968,11/3/68,NA,NA,NA,11/3/68,NA,NA,NA,NA
2855,Chasselas,585,585Mtp40,NA,1975,3/3/75,NA,NA,NA,3/3/75,NA,NA,NA,NA
2856,Chasselas,585,585Mtp40,NA,1979,NA,NA,NA,6/8/79,NA,NA,NA,6/8/79,NA
2857,Chasselas,585,585Mtp40,NA,1981,NA,NA,NA,11/8/81,NA,NA,NA,11/8/81,NA
2858,Chasselas,585,585Mtp40,NA,2008,16/3/08,27/5/08,24/7/08,20/8/08,16/3/2008,27/5/2008,24/7/2008,20/8/2008,NA
2859,Chasselas,585,585Mtp40,NA,2009,20/3/09,26/5/09,21/7/09,NA,20/3/2009,26/5/2009,21/7/2009,NA,NA
2860,Chasselas,585,585Mtp40,NA,2010,31/3/10,3/6/10,26/7/10,26/8/10,31/3/2010,3/6/10,26/7/2010,26/8/2010,NA
2861,Chasselas,585,585Mtp40,NA,2011,17/3/11,15/5/11,9/7/11,17/8/11,17/3/2011,15/5/2011,9/7/11,17/8/2011,NA
2862,Chasselas,585,585Mtp40,NA,2012,27/3/12,31/5/12,24/7/12,16/8/12,27/3/2012,31/5/2012,24/7/2012,16/8/2012,NA
2863,Chasselas,585,585Mtp40,NA,2013,26/3/13,7/6/13,26/7/13,NA,26/3/2013,7/6/13,26/7/2013,NA,NA
2864,Chasselas,585,585Mtp41,NA,1961,5/3/61,NA,NA,NA,5/3/61,NA,NA,NA,NA
2865,Chasselas,585,585Mtp41,NA,1974,NA,NA,NA,8/8/74,NA,NA,NA,8/8/74,NA
2866,Chasselas,585,585Mtp41,NA,1976,NA,NA,NA,2/8/76,NA,NA,NA,2/8/76,NA
2867,Chasselas,585,585Mtp41,NA,1978,11/3/78,NA,NA,10/8/78,11/3/78,NA,NA,10/8/78,NA
2868,Chasselas,585,585Mtp42,NA,1961,27/2/61,NA,NA,NA,27/2/1961,NA,NA,NA,NA
2869,Chasselas,585,585Mtp42,NA,1968,15/3/68,NA,NA,NA,15/3/1968,NA,NA,NA,NA
2870,Chasselas,585,585Mtp42,NA,1969,21/3/69,NA,NA,NA,21/3/1969,NA,NA,NA,NA
2871,Chasselas,585,585Mtp42,NA,1970,25/3/70,NA,NA,NA,25/3/1970,NA,NA,NA,NA
2872,Chasselas,585,585Mtp42,NA,1972,NA,NA,NA,28/8/72,NA,NA,NA,28/8/1972,NA
2873,Chasselas,585,585Mtp42,NA,1973,NA,NA,NA,8/8/73,NA,NA,NA,8/8/73,NA
2874,Chasselas,585,585Mtp42,NA,1974,NA,NA,NA,8/8/74,NA,NA,NA,8/8/74,NA
2875,Chasselas,585,585Mtp42,NA,1977,NA,NA,25/7/77,NA,NA,NA,25/7/1977,NA,NA
2876,Chasselas,585,585Mtp42,NA,2010,31/3/10,3/6/10,19/7/10,27/8/10,31/3/2010,3/6/10,19/7/2010,27/8/2010,NA
2877,Chasselas,585,585Mtp42,NA,2011,20/3/11,15/5/11,9/7/11,17/8/11,20/3/2011,15/5/2011,9/7/11,17/8/2011,NA
2878,Chasselas,585,585Mtp42,NA,2012,27/3/12,29/5/12,26/7/12,16/8/12,27/3/2012,29/5/2012,26/7/2012,16/8/2012,NA
2879,Chasselas,585,585Mtp42,NA,2013,26/3/13,6/6/13,26/7/13,NA,26/3/2013,6/6/13,26/7/2013,NA,NA
2880,Chasselas,585,585Mtp43,NA,1960,NA,NA,NA,2/8/60,NA,NA,NA,2/8/60,NA
2881,Chasselas,585,585Mtp43,NA,1961,6/3/61,NA,NA,14/8/61,6/3/61,NA,NA,14/8/1961,NA
2882,Chasselas,585,585Mtp44,NA,1961,5/3/61,NA,NA,NA,5/3/61,NA,NA,NA,NA
2883,Chasselas,585,585Mtp44,NA,1974,NA,NA,NA,8/8/74,NA,NA,NA,8/8/74,NA
2884,Chasselas,585,585Mtp44,NA,1975,NA,NA,NA,13/8/75,NA,NA,NA,13/8/1975,NA
2885,Chasselas,585,585Mtp44,NA,1976,NA,NA,NA,10/8/76,NA,NA,NA,10/8/76,NA
2886,Chasselas,585,585Mtp44,NA,1977,NA,NA,18/7/77,NA,NA,NA,18/7/1977,NA,NA
2887,Chasselas,585,585Mtp44,NA,1979,17/3/79,NA,NA,NA,17/3/1979,NA,NA,NA,NA
2888,Chasselas,585,585Mtp44,NA,1999,14/3/99,NA,NA,NA,14/3/1999,NA,NA,NA,NA
2889,Chasselas,585,585Mtp44,NA,2010,31/3/10,3/6/10,26/7/10,27/8/10,31/3/2010,3/6/10,26/7/2010,27/8/2010,NA
2890,Chasselas,585,585Mtp44,NA,2011,17/3/11,16/5/11,11/7/11,17/8/11,17/3/2011,16/5/2011,11/7/11,17/8/2011,NA
2891,Chasselas,585,585Mtp44,NA,2012,28/3/12,29/5/12,26/7/12,20/8/12,28/3/2012,29/5/2012,26/7/2012,20/8/2012,NA
2892,Chasselas,585,585Mtp44,NA,2013,24/3/13,6/6/13,26/7/13,NA,24/3/2013,6/6/13,26/7/2013,NA,NA
2893,Chasselas,585,585Mtp45,NA,1961,11/3/61,NA,NA,14/8/61,11/3/61,NA,NA,14/8/1961,NA
2894,Chasselas,585,585Mtp45,NA,1967,8/3/67,NA,NA,NA,8/3/67,NA,NA,NA,NA
2895,Chasselas,585,585Mtp45,NA,1968,20/3/68,NA,NA,12/8/68,20/3/1968,NA,NA,12/8/68,NA
2896,Chasselas,585,585Mtp45,NA,1969,21/3/69,NA,NA,19/8/69,21/3/1969,NA,NA,19/8/1969,NA
2897,Chasselas,585,585Mtp45,NA,1977,NA,NA,25/7/77,NA,NA,NA,25/7/1977,NA,NA
2898,Chasselas,585,585Mtp45,NA,1989,NA,26/5/89,17/7/89,NA,NA,26/5/1989,17/7/1989,NA,NA
2899,Chasselas,585,585Mtp45,NA,1990,NA,20/5/90,12/7/90,NA,NA,20/5/1990,12/7/90,NA,NA
2900,Chasselas,585,585Mtp45,NA,1991,NA,1/6/91,26/7/91,NA,NA,1/6/91,26/7/1991,NA,NA
2901,Chasselas,585,585Mtp45,NA,1992,23/3/92,22/5/92,13/7/92,10/8/92,23/3/1992,22/5/1992,13/7/1992,10/8/92,NA
2902,Chasselas,585,585Mtp45,NA,1993,NA,31/5/93,19/7/93,NA,NA,31/5/1993,19/7/1993,NA,NA
2903,Chasselas,585,585Mtp46,NA,1961,5/3/61,NA,NA,14/8/61,5/3/61,NA,NA,14/8/1961,NA
2904,Chasselas,585,585Mtp46,NA,1967,11/3/67,NA,NA,NA,11/3/67,NA,NA,NA,NA
2905,Chasselas,585,585Mtp46,NA,1968,22/3/68,NA,NA,NA,22/3/1968,NA,NA,NA,NA
2906,Chasselas,585,585Mtp46,NA,1969,22/3/69,NA,NA,NA,22/3/1969,NA,NA,NA,NA
2907,Chasselas,585,585Mtp46,NA,1973,NA,NA,NA,14/8/73,NA,NA,NA,14/8/1973,NA
2908,Chasselas,585,585Mtp46,NA,1974,NA,NA,NA,8/8/74,NA,NA,NA,8/8/74,NA
2909,Chasselas,585,585Mtp46,NA,1976,NA,NA,23/7/76,NA,NA,NA,23/7/1976,NA,NA
2910,Chasselas,585,585Mtp46,NA,1977,NA,NA,18/7/77,NA,NA,NA,18/7/1977,NA,NA
2911,Chasselas,585,585Mtp46,NA,1979,17/3/79,NA,NA,NA,17/3/1979,NA,NA,NA,NA
2912,Chasselas,585,585Mtp46,NA,1989,13/3/89,26/5/89,24/7/89,NA,13/3/1989,26/5/1989,24/7/1989,NA,NA
2913,Chasselas,585,585Mtp46,NA,1990,5/3/90,20/5/90,9/7/90,4/8/90,5/3/90,20/5/1990,9/7/90,4/8/90,NA
2914,Chasselas,585,585Mtp46,NA,1991,18/3/91,1/6/91,26/7/91,16/8/91,18/3/1991,1/6/91,26/7/1991,16/8/1991,NA
2915,Chasselas,585,585Mtp46,NA,1992,19/3/92,22/5/92,19/7/92,10/8/92,19/3/1992,22/5/1992,19/7/1992,10/8/92,NA
2916,Chasselas,585,585Mtp46,NA,1996,11/3/96,NA,NA,NA,11/3/96,NA,NA,NA,NA
2917,Chasselas,585,585Mtp46,NA,1997,10/3/97,17/5/97,8/7/97,21/7/97,10/3/97,17/5/1997,8/7/97,21/7/1997,NA
2918,Chasselas,585,585Mtp46,NA,1998,5/3/98,NA,NA,NA,5/3/98,NA,NA,NA,NA
2919,Chasselas,585,585Mtp46,NA,1999,14/3/99,23/5/99,12/7/99,17/8/99,14/3/1999,23/5/1999,12/7/99,17/8/1999,NA
2920,Chasselas,585,585Mtp46,NA,2000,20/3/00,29/5/00,20/7/00,21/7/00,20/3/2000,29/5/2000,20/7/2000,21/7/2000,NA
2921,Chasselas,585,585Mtp47,NA,1958,29/3/58,NA,NA,13/8/58,29/3/1958,NA,NA,13/8/1958,NA
2922,Chasselas,585,585Mtp47,NA,1959,16/3/59,NA,NA,3/8/59,16/3/1959,NA,NA,3/8/59,NA
2923,Chasselas,585,585Mtp47,NA,1960,11/3/60,NA,NA,1/8/60,11/3/60,NA,NA,1/8/60,NA
2924,Chasselas,585,585Mtp47,NA,1961,6/3/61,NA,NA,NA,6/3/61,NA,NA,NA,NA
2925,Chasselas,585,585Mtp48,NA,1956,29/3/56,NA,NA,31/7/56,29/3/1956,NA,NA,31/7/1956,NA
2926,Chasselas,585,585Mtp48,NA,1957,7/3/57,NA,NA,5/8/57,7/3/57,NA,NA,5/8/57,NA
2927,Chasselas,585,585Mtp48,NA,1958,24/3/58,NA,NA,6/8/58,24/3/1958,NA,NA,6/8/58,NA
2928,Chasselas,585,585Mtp48,NA,1959,18/3/59,NA,NA,NA,18/3/1959,NA,NA,NA,NA
2929,Chasselas,585,585Mtp48,NA,1960,10/3/60,NA,NA,NA,10/3/60,NA,NA,NA,NA
2930,Chasselas,585,585Mtp48,NA,1961,2/3/61,NA,NA,NA,2/3/61,NA,NA,NA,NA
2931,Chasselas,585,585Mtp49,NA,1956,NA,NA,NA,31/7/56,NA,NA,NA,31/7/1956,NA
2932,Chasselas,585,585Mtp49,NA,1957,9/3/57,NA,NA,13/8/57,9/3/57,NA,NA,13/8/1957,NA
2933,Chasselas,585,585Mtp49,NA,1958,24/3/58,NA,NA,5/8/58,24/3/1958,NA,NA,5/8/58,NA
2934,Chasselas,585,585Mtp49,NA,1959,13/3/59,NA,NA,18/8/59,13/3/1959,NA,NA,18/8/1959,NA
2935,Chasselas,585,585Mtp50,NA,1958,26/3/58,NA,NA,19/8/58,26/3/1958,NA,NA,19/8/1958,NA
2936,Chasselas,585,585Mtp50,NA,1959,17/3/59,NA,NA,3/8/59,17/3/1959,NA,NA,3/8/59,NA
2937,Chasselas,585,585Mtp50,NA,1960,14/3/60,NA,NA,1/8/60,14/3/1960,NA,NA,1/8/60,NA
2938,Chasselas,585,585Mtp51,NA,1959,16/3/59,NA,NA,3/8/59,16/3/1959,NA,NA,3/8/59,NA
2939,Chasselas,585,585Mtp51,NA,1960,9/3/60,NA,NA,1/8/60,9/3/60,NA,NA,1/8/60,NA
2940,Chasselas,585,585Mtp51,NA,1961,13/3/61,NA,NA,14/8/61,13/3/1961,NA,NA,14/8/1961,NA
2941,Chasselas,585,585Mtp52,NA,1956,28/3/56,NA,NA,21/8/56,28/3/1956,NA,NA,21/8/1956,NA
2942,Chasselas,585,585Mtp52,NA,1957,12/3/57,NA,NA,19/8/57,12/3/57,NA,NA,19/8/1957,NA
2943,Chasselas,585,585Mtp52,NA,1958,NA,NA,NA,6/8/58,NA,NA,NA,6/8/58,NA
2944,Chasselas,585,585Mtp52,NA,1959,21/3/59,NA,NA,9/8/59,21/3/1959,NA,NA,9/8/59,NA
2945,Chasselas,585,585Mtp52,NA,1960,6/3/60,NA,NA,7/8/60,6/3/60,NA,NA,7/8/60,NA
2946,Chasselas,585,585Mtp52,NA,1961,6/3/61,NA,NA,NA,6/3/61,NA,NA,NA,NA
2947,Chasselas,585,585Mtp57,NA,1958,27/3/58,NA,NA,19/8/58,27/3/1958,NA,NA,19/8/1958,NA
2948,Chasselas,585,585Mtp57,NA,1959,28/3/59,NA,NA,3/8/59,28/3/1959,NA,NA,3/8/59,NA
2949,Chasselas,585,585Mtp57,NA,1960,18/3/60,NA,NA,8/8/60,18/3/1960,NA,NA,8/8/60,NA
2950,Chasselas,585,585Mtp57,NA,1961,15/3/61,NA,NA,14/8/61,15/3/1961,NA,NA,14/8/1961,NA
2951,Chasselas,585,585Mtp58,NA,1964,23/3/64,NA,NA,4/8/64,23/3/1964,NA,NA,4/8/64,NA
2952,Chasselas,585,585Mtp58,NA,1965,27/3/65,NA,NA,5/8/65,27/3/1965,NA,NA,5/8/65,NA
2953,Chasselas,585,585Mtp58,NA,1966,10/3/66,NA,NA,10/8/66,10/3/66,NA,NA,10/8/66,NA
2954,Chasselas,585,585Mtp58,NA,1967,14/3/67,NA,NA,NA,14/3/1967,NA,NA,NA,NA
2955,Chasselas,585,585Mtp58,NA,1968,24/3/68,NA,NA,12/8/68,24/3/1968,NA,NA,12/8/68,NA
2956,Chasselas,585,585Mtp58,NA,1969,22/3/69,NA,NA,26/8/69,22/3/1969,NA,NA,26/8/1969,NA
2957,Chasselas,585,585Mtp58,NA,1970,26/3/70,NA,NA,NA,26/3/1970,NA,NA,NA,NA
2958,Chasselas,585,585Mtp58,NA,1971,30/3/71,NA,NA,NA,30/3/1971,NA,NA,NA,NA
2959,Chasselas,585,585Mtp58,NA,1972,19/3/72,NA,NA,17/8/72,19/3/1972,NA,NA,17/8/1972,NA
2960,Chasselas,585,585Mtp58,NA,1973,30/3/73,NA,NA,NA,30/3/1973,NA,NA,NA,NA
2961,Chasselas,585,585Mtp58,NA,1974,19/3/74,NA,NA,NA,19/3/1974,NA,NA,NA,NA
2962,Chasselas,585,585Mtp58,NA,1976,13/3/76,NA,NA,NA,13/3/1976,NA,NA,NA,NA
2963,Chasselas,585,585Mtp58,NA,1978,11/3/78,NA,NA,NA,11/3/78,NA,NA,NA,NA
2964,Chasselas,585,585Mtp58,NA,1979,19/3/79,NA,23/7/79,NA,19/3/1979,NA,23/7/1979,NA,NA
2965,Chasselas,585,585Mtp58,NA,1980,19/3/80,NA,1/8/80,NA,19/3/1980,NA,1/8/80,NA,NA
2966,Chasselas,585,585Mtp58,NA,1981,24/3/81,NA,20/7/81,NA,24/3/1981,NA,20/7/1981,NA,NA
2967,Chasselas,585,585Mtp58,NA,1982,18/3/82,NA,12/7/82,NA,18/3/1982,NA,12/7/82,NA,NA
2968,Chasselas,585,585Mtp58,NA,1983,24/3/83,NA,NA,NA,24/3/1983,NA,NA,NA,NA
2969,Chasselas,585,585Mtp58,NA,1985,1/4/85,NA,NA,NA,1/4/85,NA,NA,NA,NA
2970,Chasselas,585,585Mtp58,NA,1986,26/3/86,NA,NA,NA,26/3/1986,NA,NA,NA,NA
2971,Chasselas,585,585Mtp58,NA,1987,NA,4/6/87,24/7/87,20/8/87,NA,4/6/87,24/7/1987,20/8/1987,NA
2972,Chasselas,585,585Mtp58,NA,1988,25/3/88,31/5/88,24/7/88,16/8/88,25/3/1988,31/5/1988,24/7/1988,16/8/1988,NA
2973,Chasselas,585,585Mtp58,NA,1995,NA,29/5/95,NA,NA,NA,29/5/1995,NA,NA,NA
2974,Chasselas,585,585Mtp58,NA,1996,NA,29/5/96,NA,NA,NA,29/5/1996,NA,NA,NA
2975,Chasselas,585,585Mtp59,NA,1964,26/3/64,NA,NA,11/8/64,26/3/1964,NA,NA,11/8/64,NA
2976,Chasselas,585,585Mtp59,NA,1965,27/3/65,NA,NA,12/8/65,27/3/1965,NA,NA,12/8/65,NA
2977,Chasselas,585,585Mtp59,NA,1966,12/3/66,NA,NA,10/8/66,12/3/66,NA,NA,10/8/66,NA
2978,Chasselas,585,585Mtp59,NA,1967,12/3/67,NA,NA,NA,12/3/67,NA,NA,NA,NA
2979,Chasselas,585,585Mtp59,NA,1968,24/3/68,NA,NA,NA,24/3/1968,NA,NA,NA,NA
2980,Chasselas,585,585Mtp59,NA,1969,25/3/69,NA,NA,26/8/69,25/3/1969,NA,NA,26/8/1969,NA
2981,Chasselas,585,585Mtp59,NA,1972,NA,NA,NA,17/8/72,NA,NA,NA,17/8/1972,NA
2982,Chasselas,585,585Mtp59,NA,1979,NA,NA,23/7/79,NA,NA,NA,23/7/1979,NA,NA
2983,Chasselas,585,585Mtp59,NA,1980,NA,NA,28/7/80,NA,NA,NA,28/7/1980,NA,NA
2984,Chasselas,585,585Mtp59,NA,1981,26/3/81,NA,24/7/81,NA,26/3/1981,NA,24/7/1981,NA,NA
2985,Chasselas,585,585Mtp59,NA,1982,NA,NA,15/7/82,NA,NA,NA,15/7/1982,NA,NA
2986,Chasselas,585,585Mtp59,NA,1983,25/3/83,NA,29/7/83,NA,25/3/1983,NA,29/7/1983,NA,NA
2987,Chasselas,585,585Mtp59,NA,1986,28/3/86,NA,NA,NA,28/3/1986,NA,NA,NA,NA
2988,Chasselas,585,585Mtp59,NA,1987,NA,10/6/87,25/7/88,17/8/87,NA,10/6/87,25/7/1988,17/8/1987,NA
2989,Chasselas,585,585Mtp59,NA,1988,28/3/88,1/6/88,23/7/89,12/8/88,28/3/1988,1/6/88,23/7/1989,12/8/88,NA
2990,Chasselas,585,585Mtp60,NA,1964,NA,NA,NA,11/8/64,NA,NA,NA,11/8/64,NA
2991,Chasselas,585,585Mtp60,NA,1965,27/3/65,NA,NA,12/8/65,27/3/1965,NA,NA,12/8/65,NA
2992,Chasselas,585,585Mtp60,NA,1966,16/3/66,NA,NA,10/8/66,16/3/1966,NA,NA,10/8/66,NA
2993,Chasselas,585,585Mtp60,NA,1967,13/3/67,NA,NA,NA,13/3/1967,NA,NA,NA,NA
2994,Chasselas,585,585Mtp60,NA,1968,27/3/68,NA,NA,19/8/68,27/3/1968,NA,NA,19/8/1968,NA
2995,Chasselas,585,585Mtp60,NA,1969,27/3/69,NA,NA,NA,27/3/1969,NA,NA,NA,NA
2996,Chasselas,585,585Mtp60,NA,1972,NA,NA,NA,21/8/72,NA,NA,NA,21/8/1972,NA
2997,Chasselas,585,585Mtp61,NA,1964,26/3/64,NA,NA,11/8/64,26/3/1964,NA,NA,11/8/64,NA
2998,Chasselas,585,585Mtp61,NA,1965,27/3/65,NA,NA,11/8/65,27/3/1965,NA,NA,11/8/65,NA
2999,Chasselas,585,585Mtp61,NA,1966,12/3/66,NA,NA,10/8/66,12/3/66,NA,NA,10/8/66,NA
3000,Chasselas,585,585Mtp61,NA,1967,12/3/67,NA,NA,9/8/67,12/3/67,NA,NA,9/8/67,NA
3001,Chasselas,585,585Mtp61,NA,1968,24/3/68,NA,NA,NA,24/3/1968,NA,NA,NA,NA
3002,Chasselas,585,585Mtp61,NA,1969,24/3/69,NA,NA,19/8/69,24/3/1969,NA,NA,19/8/1969,NA
3003,Chasselas,585,585Mtp61,NA,1972,NA,NA,NA,17/8/72,NA,NA,NA,17/8/1972,NA
3004,Chasselas,585,585Mtp62,NA,1964,26/3/64,NA,NA,NA,26/3/1964,NA,NA,NA,NA
3005,Chasselas,585,585Mtp62,NA,1965,27/3/65,NA,NA,12/8/65,27/3/1965,NA,NA,12/8/65,NA
3006,Chasselas,585,585Mtp62,NA,1966,14/3/66,NA,NA,10/8/66,14/3/1966,NA,NA,10/8/66,NA
3007,Chasselas,585,585Mtp62,NA,1967,10/3/67,NA,NA,NA,10/3/67,NA,NA,NA,NA
3008,Chasselas,585,585Mtp62,NA,1968,25/3/68,NA,NA,19/8/68,25/3/1968,NA,NA,19/8/1968,NA
3009,Chasselas,585,585Mtp62,NA,1969,23/3/69,NA,NA,26/8/69,23/3/1969,NA,NA,26/8/1969,NA
3010,Chasselas,585,585Mtp62,NA,1971,29/3/71,NA,NA,NA,29/3/1971,NA,NA,NA,NA
3011,Chasselas,585,585Mtp62,NA,1972,19/3/72,NA,NA,21/8/72,19/3/1972,NA,NA,21/8/1972,NA
3012,Chasselas,585,585Mtp62,NA,1973,29/3/73,NA,NA,NA,29/3/1973,NA,NA,NA,NA
3013,Chasselas,585,585Mtp62,NA,1974,21/3/74,NA,NA,NA,21/3/1974,NA,NA,NA,NA
3014,Chasselas,585,585Mtp62,NA,1976,18/3/76,NA,NA,NA,18/3/1976,NA,NA,NA,NA
3015,Chasselas,585,585Mtp62,NA,1978,11/3/78,NA,NA,NA,11/3/78,NA,NA,NA,NA
3016,Chasselas,585,585Mtp62,NA,1979,15/3/79,NA,23/7/79,NA,15/3/1979,NA,23/7/1979,NA,NA
3017,Chasselas,585,585Mtp62,NA,1980,23/3/80,NA,1/8/80,NA,23/3/1980,NA,1/8/80,NA,NA
3018,Chasselas,585,585Mtp62,NA,1981,26/3/81,NA,24/7/81,NA,26/3/1981,NA,24/7/1981,NA,NA
3019,Chasselas,585,585Mtp62,NA,1982,18/3/82,NA,15/7/82,NA,18/3/1982,NA,15/7/1982,NA,NA
3020,Chasselas,585,585Mtp62,NA,1983,29/3/83,NA,29/7/83,NA,29/3/1983,NA,29/7/1983,NA,NA
3021,Chasselas,585,585Mtp62,NA,1985,3/4/85,NA,NA,NA,3/4/85,NA,NA,NA,NA
3022,Chasselas,585,585Mtp62,NA,1986,27/3/86,NA,NA,NA,27/3/1986,NA,NA,NA,NA
3023,Chasselas,585,585Mtp62,NA,1987,NA,9/6/87,26/7/87,17/8/87,NA,9/6/87,26/7/1987,17/8/1987,NA
3024,Chasselas,585,585Mtp62,NA,1988,25/3/88,1/6/88,24/7/88,16/8/88,25/3/1988,1/6/88,24/7/1988,16/8/1988,NA
3025,Chasselas,585,585Mtp62,NA,1994,NA,25/5/94,NA,NA,NA,25/5/1994,NA,NA,NA
3026,Chasselas,585,585Mtp62,NA,1995,16/3/95,27/5/95,17/7/95,16/8/95,16/3/1995,27/5/1995,17/7/1995,16/8/1995,NA
3027,Chasselas,585,585Mtp62,NA,1996,18/3/96,NA,NA,NA,18/3/1996,NA,NA,NA,NA
3028,Chasselas,585,585Mtp62,NA,1997,NA,21/5/97,20/7/97,4/8/97,NA,21/5/1997,20/7/1997,4/8/97,NA
3029,Chasselas,585,585Mtp62,NA,1998,16/3/98,NA,NA,NA,16/3/1998,NA,NA,NA,NA
3030,Chasselas,585,585Mtp62,NA,1999,16/3/99,NA,NA,NA,16/3/1999,NA,NA,NA,NA
3031,Chasselas,585,585Mtp62,NA,2001,7/3/01,24/5/01,8/7/01,17/8/01,7/3/01,24/5/2001,8/7/01,17/8/2001,NA
3032,Chasselas,585,585Mtp62,NA,2002,17/3/02,23/5/02,22/7/02,20/8/02,17/3/2002,23/5/2002,22/7/2002,20/8/2002,NA
3033,Chasselas,585,585Mtp62,NA,2003,26/3/03,26/5/03,18/7/03,11/8/03,26/3/2003,26/5/2003,18/7/2003,11/8/03,NA
3034,Chasselas,585,585Mtp62,NA,2004,23/3/04,4/6/04,28/7/04,24/8/04,23/3/2004,4/6/04,28/7/2004,24/8/2004,NA
3035,Chasselas,585,585Mtp62,NA,2005,2/4/05,30/5/05,27/7/05,29/8/05,2/4/05,30/5/2005,27/7/2005,29/8/2005,NA
3036,Chasselas,585,585Mtp62,NA,2006,28/3/06,26/5/06,20/7/06,11/8/06,28/3/2006,26/5/2006,20/7/2006,11/8/06,NA
3037,Chasselas,585,585Mtp62,NA,2007,14/3/07,19/5/07,NA,NA,14/3/2007,19/5/2007,NA,NA,NA
3038,Chasselas,585,585Mtp62,NA,2008,13/3/08,24/5/08,24/7/08,20/8/08,13/3/2008,24/5/2008,24/7/2008,20/8/2008,NA
3039,Chasselas,585,585Mtp62,NA,2009,19/3/09,NA,NA,NA,19/3/2009,NA,NA,NA,NA
3040,Chasselas,585,585Mtp62,NA,2010,29/3/10,31/5/10,19/7/10,27/8/10,29/3/2010,31/5/2010,19/7/2010,27/8/2010,NA
3041,Chasselas,585,585Mtp62,NA,2011,17/3/11,13/5/11,12/7/11,17/8/11,17/3/2011,13/5/2011,12/7/11,17/8/2011,NA
3042,Chasselas,585,585Mtp62,NA,2012,29/3/12,29/5/12,24/7/12,20/8/12,29/3/2012,29/5/2012,24/7/2012,20/8/2012,NA
3043,Chasselas,585,585Mtp62,NA,2013,27/3/13,NA,26/7/13,NA,27/3/2013,NA,26/7/2013,NA,NA
3044,Chasselas,585,585Mtp63,NA,1964,26/3/64,NA,NA,NA,26/3/1964,NA,NA,NA,NA
3045,Chasselas,585,585Mtp63,NA,1965,31/3/65,NA,NA,5/8/65,31/3/1965,NA,NA,5/8/65,NA
3046,Chasselas,585,585Mtp63,NA,1966,13/3/66,NA,NA,10/8/66,13/3/1966,NA,NA,10/8/66,NA
3047,Chasselas,585,585Mtp63,NA,1967,13/3/67,NA,NA,2/8/67,13/3/1967,NA,NA,2/8/67,NA
3048,Chasselas,585,585Mtp63,NA,1968,24/3/68,NA,NA,12/8/68,24/3/1968,NA,NA,12/8/68,NA
3049,Chasselas,585,585Mtp63,NA,1969,25/3/69,NA,NA,19/8/69,25/3/1969,NA,NA,19/8/1969,NA
3050,Chasselas,585,585Mtp63,NA,1972,NA,NA,NA,21/8/72,NA,NA,NA,21/8/1972,NA
3051,Chasselas,585,585Mtp64,NA,1964,1/4/64,NA,NA,NA,1/4/64,NA,NA,NA,NA
3052,Chasselas,585,585Mtp64,NA,1965,27/3/65,NA,NA,5/8/65,27/3/1965,NA,NA,5/8/65,NA
3053,Chasselas,585,585Mtp64,NA,1966,7/3/66,NA,NA,10/8/66,7/3/66,NA,NA,10/8/66,NA
3054,Chasselas,585,585Mtp64,NA,1967,10/3/67,NA,NA,2/8/67,10/3/67,NA,NA,2/8/67,NA
