"variety","event","day","year","mean"
"Aramon_Noir","BB",85,"1958",78.1103896103896
"Aramon_Noir","BB",80,"1959",78.1103896103896
"Aramon_Noir","BB",69,"0060",78.1103896103896
"Aramon_Noir","BB",95,"0062",78.1103896103896
"Aramon_Noir","BB",101,"0063",78.1103896103896
"Aramon_Noir","BB",92,"0064",78.1103896103896
"Aramon_Noir","BB",93,"0065",78.1103896103896
"Aramon_Noir","BB",85,"1981",78.1103896103896
"Aramon_Noir","BB",81,"1983",78.1103896103896
"Aramon_Noir","BB",83,"1986",78.1103896103896
"Aramon_Noir","BB",62,"0097",78.1103896103896
"Aramon_Noir","BB",77,"1998",78.1103896103896
"Aramon_Noir","BB",76,"1999",78.1103896103896
"Aramon_Noir","BB",77,"2000",78.1103896103896
"Aramon_Noir","BB",76,"2003",78.1103896103896
"Aramon_Noir","BB",76,"2004",78.1103896103896
"Aramon_Noir","BB",91,"0005",78.1103896103896
"Aramon_Noir","BB",80,"2006",78.1103896103896
"Aramon_Noir","BB",67,"0007",78.1103896103896
"Aramon_Noir","BB",61,"0008",78.1103896103896
"Aramon_Noir","BB",69,"0009",78.1103896103896
"Aramon_Noir","BB",87,"1956",78.1103896103896
"Aramon_Noir","BB",75,"1957",78.1103896103896
"Aramon_Noir","BB",85,"1958",78.1103896103896
"Aramon_Noir","BB",75,"1959",78.1103896103896
"Aramon_Noir","BB",76,"1960",78.1103896103896
"Aramon_Noir","BB",81,"1981",78.1103896103896
"Aramon_Noir","BB",80,"1983",78.1103896103896
"Aramon_Noir","BB",83,"1986",78.1103896103896
"Aramon_Noir","BB",75,"1988",78.1103896103896
"Aramon_Noir","BB",62,"0097",78.1103896103896
"Aramon_Noir","BB",76,"1998",78.1103896103896
"Aramon_Noir","BB",77,"1999",78.1103896103896
"Aramon_Noir","BB",78,"2000",78.1103896103896
"Aramon_Noir","BB",69,"0001",78.1103896103896
"Aramon_Noir","BB",72,"2002",78.1103896103896
"Aramon_Noir","BB",83,"2003",78.1103896103896
"Aramon_Noir","BB",81,"2004",78.1103896103896
"Aramon_Noir","BB",94,"0005",78.1103896103896
"Aramon_Noir","BB",85,"2006",78.1103896103896
"Aramon_Noir","BB",66,"0007",78.1103896103896
"Aramon_Noir","BB",66,"0008",78.1103896103896
"Aramon_Noir","BB",74,"2009",78.1103896103896
"Aramon_Noir","BB",83,"2010",78.1103896103896
"Aramon_Noir","BB",71,"0011",78.1103896103896
"Aramon_Noir","BB",79,"2012",78.1103896103896
"Aramon_Noir","BB",79,"2013",78.1103896103896
"Aramon_Noir","BB",87,"1956",78.1103896103896
"Aramon_Noir","BB",72,"1957",78.1103896103896
"Aramon_Noir","BB",85,"1958",78.1103896103896
"Aramon_Noir","BB",76,"1959",78.1103896103896
"Aramon_Noir","BB",75,"1960",78.1103896103896
"Aramon_Noir","BB",80,"1981",78.1103896103896
"Aramon_Noir","BB",83,"1983",78.1103896103896
"Aramon_Noir","BB",82,"1986",78.1103896103896
"Aramon_Noir","BB",74,"1988",78.1103896103896
"Aramon_Noir","BB",72,"1995",78.1103896103896
"Aramon_Noir","BB",87,"1956",78.1103896103896
"Aramon_Noir","BB",68,"0057",78.1103896103896
"Aramon_Noir","BB",85,"1958",78.1103896103896
"Aramon_Noir","BB",72,"1959",78.1103896103896
"Aramon_Noir","BB",74,"1960",78.1103896103896
"Aramon_Noir","BB",85,"1981",78.1103896103896
"Aramon_Noir","BB",81,"1983",78.1103896103896
"Aramon_Noir","BB",83,"1986",78.1103896103896
"Aramon_Noir","BB",81,"1988",78.1103896103896
"Aramon_Noir","BB",75,"1995",78.1103896103896
"Aramon_Noir","BB",89,"1956",78.1103896103896
"Aramon_Noir","BB",72,"1957",78.1103896103896
"Aramon_Noir","BB",85,"1958",78.1103896103896
"Aramon_Noir","BB",76,"1959",78.1103896103896
"Aramon_Noir","BB",72,"0060",78.1103896103896
"Aramon_Noir","BB",84,"1981",78.1103896103896
"Aramon_Noir","BB",81,"1983",78.1103896103896
"Aramon_Noir","BB",82,"1986",78.1103896103896
"Aramon_Noir","BB",81,"1988",78.1103896103896
"Aramon_Noir","BB",79,"1995",78.1103896103896
"Aramon_Noir","BB",70,"0001",78.1103896103896
"Aramon_Noir","BB",71,"0002",78.1103896103896
"Aramon_Noir","BB",82,"2003",78.1103896103896
"Aramon_Noir","BB",83,"2004",78.1103896103896
"Aramon_Noir","BB",95,"0005",78.1103896103896
"Aramon_Noir","BB",87,"2006",78.1103896103896
"Aramon_Noir","BB",65,"0007",78.1103896103896
"Aramon_Noir","BB",70,"0008",78.1103896103896
"Aramon_Noir","BB",72,"2009",78.1103896103896
"Aramon_Noir","BB",84,"2010",78.1103896103896
"Aramon_Noir","BB",73,"2011",78.1103896103896
"Aramon_Noir","BB",81,"2012",78.1103896103896
"Aramon_Noir","BB",80,"2013",78.1103896103896
"Aramon_Noir","BB",90,"1956",78.1103896103896
"Aramon_Noir","BB",72,"1957",78.1103896103896
"Aramon_Noir","BB",88,"1958",78.1103896103896
"Aramon_Noir","BB",79,"1959",78.1103896103896
"Aramon_Noir","BB",72,"0060",78.1103896103896
"Aramon_Noir","BB",88,"1956",78.1103896103896
"Aramon_Noir","BB",72,"1957",78.1103896103896
"Aramon_Noir","BB",90,"1958",78.1103896103896
"Aramon_Noir","BB",81,"1959",78.1103896103896
"Aramon_Noir","BB",74,"1960",78.1103896103896
"Aramon_Noir","BB",84,"1981",78.1103896103896
"Aramon_Noir","BB",80,"1983",78.1103896103896
"Aramon_Noir","BB",81,"1986",78.1103896103896
"Aramon_Noir","BB",74,"1988",78.1103896103896
"Aramon_Noir","BB",72,"1995",78.1103896103896
"Aramon_Noir","BB",62,"0001",78.1103896103896
"Aramon_Noir","BB",68,"0002",78.1103896103896
"Aramon_Noir","BB",77,"2003",78.1103896103896
"Aramon_Noir","BB",81,"2004",78.1103896103896
"Aramon_Noir","BB",92,"0005",78.1103896103896
"Aramon_Noir","BB",82,"2006",78.1103896103896
"Aramon_Noir","BB",66,"0007",78.1103896103896
"Aramon_Noir","BB",72,"0008",78.1103896103896
"Aramon_Noir","BB",73,"2009",78.1103896103896
"Aramon_Noir","BB",83,"2010",78.1103896103896
"Aramon_Noir","BB",74,"2011",78.1103896103896
"Aramon_Noir","BB",76,"2012",78.1103896103896
"Aramon_Noir","BB",80,"2013",78.1103896103896
"Aramon_Noir","BB",88,"1956",78.1103896103896
"Aramon_Noir","BB",73,"1957",78.1103896103896
"Aramon_Noir","BB",88,"1958",78.1103896103896
"Aramon_Noir","BB",78,"1959",78.1103896103896
"Aramon_Noir","BB",75,"1960",78.1103896103896
"Aramon_Noir","BB",83,"1981",78.1103896103896
"Aramon_Noir","BB",80,"1983",78.1103896103896
"Aramon_Noir","BB",79,"1986",78.1103896103896
"Aramon_Noir","BB",75,"1988",78.1103896103896
"Aramon_Noir","BB",83,"2010",78.1103896103896
"Aramon_Noir","BB",72,"2011",78.1103896103896
"Aramon_Noir","BB",77,"2012",78.1103896103896
"Aramon_Noir","BB",78,"2013",78.1103896103896
"Aramon_Noir","BB",76,"1958",78.1103896103896
"Aramon_Noir","BB",71,"0059",78.1103896103896
"Aramon_Noir","BB",65,"0060",78.1103896103896
"Aramon_Noir","BB",64,"0061",78.1103896103896
"Aramon_Noir","BB",89,"1962",78.1103896103896
"Aramon_Noir","BB",95,"0063",78.1103896103896
"Aramon_Noir","BB",92,"0064",78.1103896103896
"Aramon_Noir","BB",88,"1965",78.1103896103896
"Aramon_Noir","BB",79,"1992",78.1103896103896
"Aramon_Noir","BB",75,"1993",78.1103896103896
"Aramon_Noir","BB",59,"1994",78.1103896103896
"Aramon_Noir","BB",60,"0002",78.1103896103896
"Aramon_Noir","BB",75,"2003",78.1103896103896
"Aramon_Noir","BB",75,"2004",78.1103896103896
"Aramon_Noir","BB",89,"2005",78.1103896103896
"Aramon_Noir","BB",80,"2006",78.1103896103896
"Aramon_Noir","BB",63,"0007",78.1103896103896
"Aramon_Noir","BB",57,"2008",78.1103896103896
"Aramon_Noir","BB",69,"0009",78.1103896103896
"Aramon_Noir","BB",78,"2013",78.1103896103896
"Aramon_Noir","BB",79,"2013",78.1103896103896
"Aramon_Noir","BB",80,"2013",78.1103896103896
"Aramon_Noir","BB",80,"0193",78.1103896103896
"Cabernet_Sauvignon","BB",94,"0056",89.6770833333333
"Cabernet_Sauvignon","BB",82,"1957",89.6770833333333
"Cabernet_Sauvignon","BB",83,"1959",89.6770833333333
"Cabernet_Sauvignon","BB",83,"1960",89.6770833333333
"Cabernet_Sauvignon","BB",94,"0056",89.6770833333333
"Cabernet_Sauvignon","BB",80,"1957",89.6770833333333
"Cabernet_Sauvignon","BB",95,"0058",89.6770833333333
"Cabernet_Sauvignon","BB",86,"1959",89.6770833333333
"Cabernet_Sauvignon","BB",91,"1956",89.6770833333333
"Cabernet_Sauvignon","BB",78,"1957",89.6770833333333
"Cabernet_Sauvignon","BB",95,"0058",89.6770833333333
"Cabernet_Sauvignon","BB",86,"1959",89.6770833333333
"Cabernet_Sauvignon","BB",94,"0056",89.6770833333333
"Cabernet_Sauvignon","BB",82,"1957",89.6770833333333
"Cabernet_Sauvignon","BB",93,"0058",89.6770833333333
"Cabernet_Sauvignon","BB",89,"1959",89.6770833333333
"Cabernet_Sauvignon","BB",93,"0095",89.6770833333333
"Cabernet_Sauvignon","BB",88,"1996",89.6770833333333
"Cabernet_Sauvignon","BB",75,"1997",89.6770833333333
"Cabernet_Sauvignon","BB",91,"0098",89.6770833333333
"Cabernet_Sauvignon","BB",88,"1999",89.6770833333333
"Cabernet_Sauvignon","BB",98,"0000",89.6770833333333
"Cabernet_Sauvignon","BB",83,"2001",89.6770833333333
"Cabernet_Sauvignon","BB",80,"2002",89.6770833333333
"Cabernet_Sauvignon","BB",92,"0003",89.6770833333333
"Cabernet_Sauvignon","BB",92,"0004",89.6770833333333
"Cabernet_Sauvignon","BB",104,"2005",89.6770833333333
"Cabernet_Sauvignon","BB",92,"0006",89.6770833333333
"Cabernet_Sauvignon","BB",86,"2007",89.6770833333333
"Cabernet_Sauvignon","BB",92,"0008",89.6770833333333
"Cabernet_Sauvignon","BB",89,"2009",89.6770833333333
"Cabernet_Sauvignon","BB",100,"0010",89.6770833333333
"Cabernet_Sauvignon","BB",80,"2011",89.6770833333333
"Cabernet_Sauvignon","BB",91,"2012",89.6770833333333
"Cabernet_Sauvignon","BB",94,"0056",89.6770833333333
"Cabernet_Sauvignon","BB",80,"1957",89.6770833333333
"Cabernet_Sauvignon","BB",93,"0058",89.6770833333333
"Cabernet_Sauvignon","BB",94,"0056",89.6770833333333
"Cabernet_Sauvignon","BB",82,"1957",89.6770833333333
"Cabernet_Sauvignon","BB",94,"0058",89.6770833333333
"Cabernet_Sauvignon","BB",89,"1959",89.6770833333333
"Cabernet_Sauvignon","BB",91,"1956",89.6770833333333
"Cabernet_Sauvignon","BB",91,"0058",89.6770833333333
"Cabernet_Sauvignon","BB",89,"1959",89.6770833333333
"Cabernet_Sauvignon","BB",84,"1960",89.6770833333333
"Cabernet_Sauvignon","BB",94,"0056",89.6770833333333
"Cabernet_Sauvignon","BB",80,"1957",89.6770833333333
"Cabernet_Sauvignon","BB",95,"0058",89.6770833333333
"Cabernet_Sauvignon","BB",86,"1959",89.6770833333333
"Cabernet_Sauvignon","BB",94,"0056",89.6770833333333
"Cabernet_Sauvignon","BB",79,"1957",89.6770833333333
"Cabernet_Sauvignon","BB",93,"0058",89.6770833333333
"Cabernet_Sauvignon","BB",94,"0056",89.6770833333333
"Cabernet_Sauvignon","BB",82,"1957",89.6770833333333
"Cabernet_Sauvignon","BB",94,"0058",89.6770833333333
"Cabernet_Sauvignon","BB",87,"1959",89.6770833333333
"Cabernet_Sauvignon","BB",105,"1958",89.6770833333333
"Cabernet_Sauvignon","BB",94,"0059",89.6770833333333
"Cabernet_Sauvignon","BB",87,"1960",89.6770833333333
"Cabernet_Sauvignon","BB",82,"1995",89.6770833333333
"Cabernet_Sauvignon","BB",85,"1996",89.6770833333333
"Cabernet_Sauvignon","BB",76,"1997",89.6770833333333
"Cabernet_Sauvignon","BB",86,"1998",89.6770833333333
"Cabernet_Sauvignon","BB",87,"1999",89.6770833333333
"Cabernet_Sauvignon","BB",96,"0000",89.6770833333333
"Cabernet_Sauvignon","BB",78,"2001",89.6770833333333
"Cabernet_Sauvignon","BB",80,"2002",89.6770833333333
"Cabernet_Sauvignon","BB",93,"0003",89.6770833333333
"Cabernet_Sauvignon","BB",84,"2004",89.6770833333333
"Cabernet_Sauvignon","BB",103,"2005",89.6770833333333
"Cabernet_Sauvignon","BB",93,"0006",89.6770833333333
"Cabernet_Sauvignon","BB",88,"2007",89.6770833333333
"Cabernet_Sauvignon","BB",80,"2008",89.6770833333333
"Cabernet_Sauvignon","BB",88,"2009",89.6770833333333
"Cabernet_Sauvignon","BB",98,"0058",89.6770833333333
"Cabernet_Sauvignon","BB",93,"0059",89.6770833333333
"Cabernet_Sauvignon","BB",83,"1960",89.6770833333333
"Cabernet_Sauvignon","BB",82,"1961",89.6770833333333
"Cabernet_Sauvignon","BB",93,"0095",89.6770833333333
"Cabernet_Sauvignon","BB",92,"0096",89.6770833333333
"Cabernet_Sauvignon","BB",73,"1997",89.6770833333333
"Cabernet_Sauvignon","BB",87,"1998",89.6770833333333
"Cabernet_Sauvignon","BB",83,"1999",89.6770833333333
"Cabernet_Sauvignon","BB",93,"0000",89.6770833333333
"Cabernet_Sauvignon","BB",80,"2001",89.6770833333333
"Cabernet_Sauvignon","BB",80,"2002",89.6770833333333
"Cabernet_Sauvignon","BB",88,"2003",89.6770833333333
"Cabernet_Sauvignon","BB",85,"2004",89.6770833333333
"Cabernet_Sauvignon","BB",103,"2005",89.6770833333333
"Cabernet_Sauvignon","BB",93,"0006",89.6770833333333
"Cabernet_Sauvignon","BB",88,"2007",89.6770833333333
"Cabernet_Sauvignon","BB",79,"2008",89.6770833333333
"Cabernet_Sauvignon","BB",86,"2009",89.6770833333333
"Cabernet_Sauvignon","BB",92,"0010",89.6770833333333
"Cabernet_Sauvignon","BB",85,"2011",89.6770833333333
"Cabernet_Sauvignon","BB",94,"0012",89.6770833333333
"Cabernet_Sauvignon","BB",99,"0058",89.6770833333333
"Cabernet_Sauvignon","BB",92,"0059",89.6770833333333
"Cabernet_Sauvignon","BB",84,"1960",89.6770833333333
"Cabernet_Sauvignon","BB",98,"0056",89.6770833333333
"Cabernet_Sauvignon","BB",82,"1957",89.6770833333333
"Cabernet_Sauvignon","BB",98,"0058",89.6770833333333
"Cabernet_Sauvignon","BB",93,"0095",89.6770833333333
"Cabernet_Sauvignon","BB",89,"1998",89.6770833333333
"Cabernet_Sauvignon","BB",82,"1999",89.6770833333333
"Cabernet_Sauvignon","BB",91,"2000",89.6770833333333
"Cabernet_Sauvignon","BB",93,"0010",89.6770833333333
"Cabernet_Sauvignon","BB",80,"2011",89.6770833333333
"Cabernet_Sauvignon","BB",91,"2012",89.6770833333333
"Cabernet_Sauvignon","BB",94,"0058",89.6770833333333
"Cabernet_Sauvignon","BB",93,"0059",89.6770833333333
"Cabernet_Sauvignon","BB",87,"1960",89.6770833333333
"Cabernet_Sauvignon","BB",75,"1961",89.6770833333333
"Cabernet_Sauvignon","BB",102,"0062",89.6770833333333
"Cabernet_Sauvignon","BB",93,"0059",89.6770833333333
"Cabernet_Sauvignon","BB",97,"0060",89.6770833333333
"Cabernet_Sauvignon","BB",86,"1961",89.6770833333333
"Cabernet_Sauvignon","BB",95,"0065",89.6770833333333
"Cabernet_Sauvignon","BB",88,"1966",89.6770833333333
"Cabernet_Sauvignon","BB",83,"1967",89.6770833333333
"Cabernet_Sauvignon","BB",95,"0064",89.6770833333333
"Cabernet_Sauvignon","BB",95,"0065",89.6770833333333
"Cabernet_Sauvignon","BB",89,"1966",89.6770833333333
"Cabernet_Sauvignon","BB",94,"0064",89.6770833333333
"Cabernet_Sauvignon","BB",95,"0065",89.6770833333333
"Cabernet_Sauvignon","BB",87,"1966",89.6770833333333
"Cabernet_Sauvignon","BB",85,"1958",89.6770833333333
"Cabernet_Sauvignon","BB",87,"1959",89.6770833333333
"Cabernet_Sauvignon","BB",78,"1960",89.6770833333333
"Cabernet_Sauvignon","BB",74,"1961",89.6770833333333
"Cabernet_Sauvignon","BB",97,"0062",89.6770833333333
"Cabernet_Sauvignon","BB",79,"2002",89.6770833333333
"Cabernet_Sauvignon","BB",90,"2003",89.6770833333333
"Cabernet_Sauvignon","BB",84,"2004",89.6770833333333
"Cabernet_Sauvignon","BB",94,"0005",89.6770833333333
"Cabernet_Sauvignon","BB",90,"2006",89.6770833333333
"Cabernet_Sauvignon","BB",73,"2007",89.6770833333333
"Cabernet_Sauvignon","BB",84,"2008",89.6770833333333
"Cabernet_Sauvignon","BB",80,"2009",89.6770833333333
"Cabernet_Sauvignon","BB",89,"2010",89.6770833333333
"Cabernet_Sauvignon","BB",82,"2011",89.6770833333333
"Cabernet_Sauvignon","BB",91,"2012",89.6770833333333
"Cabernet_Sauvignon","BB",102,"0073",89.6770833333333
"Cabernet_Sauvignon","BB",88,"1974",89.6770833333333
"Cabernet_Sauvignon","BB",87,"1975",89.6770833333333
"Cabernet_Sauvignon","BB",91,"0074",89.6770833333333
"Cabernet_Sauvignon","BB",102,"0075",89.6770833333333
"Cabernet_Sauvignon","BB",98,"0076",89.6770833333333
"Cabernet_Sauvignon","BB",97,"0088",89.6770833333333
"Cabernet_Sauvignon","BB",94,"0089",89.6770833333333
"Cabernet_Sauvignon","BB",90,"1992",89.6770833333333
"Cabernet_Sauvignon","BB",82,"2002",89.6770833333333
"Cabernet_Sauvignon","BB",89,"2003",89.6770833333333
"Cabernet_Sauvignon","BB",88,"2004",89.6770833333333
"Cabernet_Sauvignon","BB",105,"2005",89.6770833333333
"Cabernet_Sauvignon","BB",96,"0006",89.6770833333333
"Cabernet_Sauvignon","BB",90,"2007",89.6770833333333
"Cabernet_Sauvignon","BB",82,"2008",89.6770833333333
"Cabernet_Sauvignon","BB",85,"2009",89.6770833333333
"Cabernet_Sauvignon","BB",92,"0010",89.6770833333333
"Cabernet_Sauvignon","BB",93,"0011",89.6770833333333
"Cabernet_Sauvignon","BB",94,"0012",89.6770833333333
"Cabernet_Sauvignon","BB",91,"0074",89.6770833333333
"Cabernet_Sauvignon","BB",101,"0075",89.6770833333333
"Cabernet_Sauvignon","BB",96,"0076",89.6770833333333
"Cabernet_Sauvignon","BB",98,"0088",89.6770833333333
"Cabernet_Sauvignon","BB",94,"0089",89.6770833333333
"Cabernet_Sauvignon","BB",90,"1992",89.6770833333333
"Cabernet_Sauvignon","BB",89,"1974",89.6770833333333
"Cabernet_Sauvignon","BB",101,"0075",89.6770833333333
"Cabernet_Sauvignon","BB",96,"0076",89.6770833333333
"Cabernet_Sauvignon","BB",98,"0088",89.6770833333333
"Cabernet_Sauvignon","BB",88,"1989",89.6770833333333
"Cabernet_Sauvignon","BB",90,"1992",89.6770833333333
"Cabernet_Sauvignon","BB",90,"1974",89.6770833333333
"Cabernet_Sauvignon","BB",104,"1975",89.6770833333333
"Cabernet_Sauvignon","BB",98,"0076",89.6770833333333
"Cabernet_Sauvignon","BB",98,"0088",89.6770833333333
"Cabernet_Sauvignon","BB",90,"1989",89.6770833333333
"Cabernet_Sauvignon","BB",93,"0092",89.6770833333333
"Cabernet_Sauvignon","BB",89,"1974",89.6770833333333
"Cabernet_Sauvignon","BB",92,"0075",89.6770833333333
"Cabernet_Sauvignon","BB",98,"0076",89.6770833333333
"Cabernet_Sauvignon","BB",89,"1974",89.6770833333333
"Cabernet_Sauvignon","BB",87,"1975",89.6770833333333
"Cabernet_Sauvignon","BB",98,"0076",89.6770833333333
"Cabernet_Sauvignon","BB",84,"1972",89.6770833333333
"Cabernet_Sauvignon","BB",99,"0073",89.6770833333333
"Cabernet_Sauvignon","BB",89,"1974",89.6770833333333
"Cabernet_Sauvignon","BB",93,"0092",89.6770833333333
"Cabernet_Sauvignon","BB",95,"0093",89.6770833333333
"Cabernet_Sauvignon","BB",85,"1994",89.6770833333333
"Morrestal ","BB",94,"0056",90.7605633802817
"Morrestal ","BB",81,"1957",90.7605633802817
"Morrestal ","BB",92,"0058",90.7605633802817
"Morrestal ","BB",86,"1959",90.7605633802817
"Morrestal ","BB",93,"0056",90.7605633802817
"Morrestal ","BB",78,"1957",90.7605633802817
"Morrestal ","BB",92,"0058",90.7605633802817
"Morrestal ","BB",80,"1956",90.7605633802817
"Morrestal ","BB",88,"1957",90.7605633802817
"Morrestal ","BB",89,"1958",90.7605633802817
"Morrestal ","BB",80,"1959",90.7605633802817
"Morrestal ","BB",88,"1956",90.7605633802817
"Morrestal ","BB",86,"1957",90.7605633802817
"Morrestal ","BB",93,"0058",90.7605633802817
"Morrestal ","BB",91,"0059",90.7605633802817
"Morrestal ","BB",89,"1960",90.7605633802817
"Morrestal ","BB",100,"0056",90.7605633802817
"Morrestal ","BB",88,"1957",90.7605633802817
"Morrestal ","BB",98,"0058",90.7605633802817
"Morrestal ","BB",75,"1957",90.7605633802817
"Morrestal ","BB",90,"1958",90.7605633802817
"Morrestal ","BB",86,"1959",90.7605633802817
"Morrestal ","BB",77,"1957",90.7605633802817
"Morrestal ","BB",90,"1958",90.7605633802817
"Morrestal ","BB",91,"1960",90.7605633802817
"Morrestal ","BB",83,"1961",90.7605633802817
"Morrestal ","BB",85,"1958",90.7605633802817
"Morrestal ","BB",84,"1959",90.7605633802817
"Morrestal ","BB",79,"1960",90.7605633802817
"Morrestal ","BB",75,"1961",90.7605633802817
"Morrestal ","BB",106,"1962",90.7605633802817
"Morrestal ","BB",96,"0056",90.7605633802817
"Morrestal ","BB",79,"1957",90.7605633802817
"Morrestal ","BB",96,"0058",90.7605633802817
"Morrestal ","BB",90,"1956",90.7605633802817
"Morrestal ","BB",79,"1957",90.7605633802817
"Morrestal ","BB",94,"0058",90.7605633802817
"Morrestal ","BB",87,"1959",90.7605633802817
"Morrestal ","BB",106,"1973",90.7605633802817
"Morrestal ","BB",91,"0074",90.7605633802817
"Morrestal ","BB",97,"0075",90.7605633802817
"Morrestal ","BB",103,"0072",90.7605633802817
"Morrestal ","BB",94,"0073",90.7605633802817
"Morrestal ","BB",94,"0074",90.7605633802817
"Morrestal ","BB",90,"1971",90.7605633802817
"Morrestal ","BB",100,"0072",90.7605633802817
"Morrestal ","BB",83,"1973",90.7605633802817
"Morrestal ","BB",90,"1971",90.7605633802817
"Morrestal ","BB",99,"0072",90.7605633802817
"Morrestal ","BB",83,"1973",90.7605633802817
"Morrestal ","BB",89,"1972",90.7605633802817
"Morrestal ","BB",95,"0074",90.7605633802817
"Morrestal ","BB",105,"1973",90.7605633802817
"Morrestal ","BB",90,"1974",90.7605633802817
"Morrestal ","BB",94,"0075",90.7605633802817
"Morrestal ","BB",87,"1978",90.7605633802817
"Morrestal ","BB",85,"1979",90.7605633802817
"Morrestal ","BB",100,"0080",90.7605633802817
"Morrestal ","BB",74,"1978",90.7605633802817
"Morrestal ","BB",87,"1979",90.7605633802817
"Morrestal ","BB",86,"1980",90.7605633802817
"Morrestal ","BB",95,"0074",90.7605633802817
"Morrestal ","BB",107,"1976",90.7605633802817
"Morrestal ","BB",113,"1977",90.7605633802817
"Morrestal ","BB",105,"1984",90.7605633802817
"Morrestal ","BB",95,"0085",90.7605633802817
"Morrestal ","BB",92,"0086",90.7605633802817
"Morrestal ","BB",97,"0087",90.7605633802817
"Morrestal ","BB",92,"0091",90.7605633802817
"Morrestal ","BB",100,"0092",90.7605633802817
"Morrestal ","BB",98,"0094",90.7605633802817
"Listan","BB",248,"0058",236.98275862069
"Listan","BB",224,"0059",236.98275862069
"Listan","BB",221,"0060",236.98275862069
"Listan","BB",226,"1961",236.98275862069
"Listan","BB",254,"0056",236.98275862069
"Listan","BB",238,"1957",236.98275862069
"Listan","BB",233,"1958",236.98275862069
"Listan","BB",247,"0056",236.98275862069
"Listan","BB",232,"1957",236.98275862069
"Listan","BB",233,"1958",236.98275862069
"Listan","BB",238,"1957",236.98275862069
"Listan","BB",233,"1958",236.98275862069
"Listan","BB",233,"1959",236.98275862069
"Listan","BB",254,"0056",236.98275862069
"Listan","BB",238,"1957",236.98275862069
"Listan","BB",233,"1958",236.98275862069
"Listan","BB",255,"0056",236.98275862069
"Listan","BB",239,"1957",236.98275862069
"Listan","BB",240,"1958",236.98275862069
"Listan","BB",255,"0058",236.98275862069
"Listan","BB",237,"1959",236.98275862069
"Listan","BB",226,"1957",236.98275862069
"Listan","BB",248,"0058",236.98275862069
"Listan","BB",231,"1959",236.98275862069
"Listan","BB",244,"1960",236.98275862069
"Listan","BB",233,"1961",236.98275862069
"Listan","BB",226,"1957",236.98275862069
"Listan","BB",248,"0058",236.98275862069
"Listan","BB",231,"1959",236.98275862069
"Listan","BB",236,"1960",236.98275862069
"Listan","BB",233,"1961",236.98275862069
"Listan","BB",241,"1958",236.98275862069
"Listan","BB",229,"1959",236.98275862069
"Listan","BB",221,"0060",236.98275862069
"Listan","BB",226,"1961",236.98275862069
"Listan","BB",275,"0056",236.98275862069
"Listan","BB",247,"0058",236.98275862069
"Listan","BB",231,"1959",236.98275862069
"Listan","BB",222,"0059",236.98275862069
"Listan","BB",213,"0058",236.98275862069
"Listan","BB",240,"1959",236.98275862069
"Listan","BB",231,"1958",236.98275862069
"Listan","BB",243,"1959",236.98275862069
"Listan","BB",229,"1960",236.98275862069
"Listan","BB",226,"1961",236.98275862069
"Listan","BB",236,"1959",236.98275862069
"Listan","BB",235,"1960",236.98275862069
"Listan","BB",254,"0061",236.98275862069
"Listan","BB",241,"1958",236.98275862069
"Listan","BB",236,"1959",236.98275862069
"Listan","BB",269,"1960",236.98275862069
"Listan","BB",236,"1961",236.98275862069
"Listan","BB",235,"1971",236.98275862069
"Listan","BB",249,"0072",236.98275862069
"Listan","BB",228,"1973",236.98275862069
"Listan","BB",232,"1968",236.98275862069
"Listan","BB",245,"0069",236.98275862069
"Listan","BB",208,"1970",236.98275862069
"Beni Carlo","BB",100,"0056",90.55
"Beni Carlo","BB",80,"1957",90.55
"Beni Carlo","BB",95,"0058",90.55
"Beni Carlo","BB",96,"0056",90.55
"Beni Carlo","BB",84,"1957",90.55
"Beni Carlo","BB",93,"0058",90.55
"Beni Carlo","BB",88,"1959",90.55
"Beni Carlo","BB",96,"0056",90.55
"Beni Carlo","BB",82,"1957",90.55
"Beni Carlo","BB",94,"0058",90.55
"Beni Carlo","BB",97,"0056",90.55
"Beni Carlo","BB",82,"1957",90.55
"Beni Carlo","BB",97,"0058",90.55
"Beni Carlo","BB",94,"0056",90.55
"Beni Carlo","BB",86,"1957",90.55
"Beni Carlo","BB",95,"0058",90.55
"Beni Carlo","BB",85,"1959",90.55
"Beni Carlo","BB",84,"1969",90.55
"Beni Carlo","BB",90,"1970",90.55
"Beni Carlo","BB",93,"0071",90.55
"Counoise ","BB",98,"0056",93.3023255813954
"Counoise ","BB",79,"1957",93.3023255813954
"Counoise ","BB",102,"0058",93.3023255813954
"Counoise ","BB",91,"0059",93.3023255813954
"Counoise ","BB",94,"0056",93.3023255813954
"Counoise ","BB",78,"1957",93.3023255813954
"Counoise ","BB",91,"0058",93.3023255813954
"Counoise ","BB",71,"0057",93.3023255813954
"Counoise ","BB",92,"0058",93.3023255813954
"Counoise ","BB",86,"1959",93.3023255813954
"Counoise ","BB",80,"1960",93.3023255813954
"Counoise ","BB",76,"1957",93.3023255813954
"Counoise ","BB",92,"0058",93.3023255813954
"Counoise ","BB",88,"1959",93.3023255813954
"Counoise ","BB",80,"1960",93.3023255813954
"Counoise ","BB",96,"0056",93.3023255813954
"Counoise ","BB",80,"1957",93.3023255813954
"Counoise ","BB",100,"0058",93.3023255813954
